PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"24864277","Observed macro- and micro-level parenting behaviors during preadolescent family interactions as predictors of adjustment in emerging adults with and without spina bifida","Murray CB, Amaro CM, Devine KA, Psihogios AM, Murphy LK, Holmbeck GN.","J Pediatr Psychol. 2015 Jan-Feb;40(1):18-32. doi: 10.1093/jpepsy/jsu030. Epub 2014 May 26.","Murray CB","J Pediatr Psychol","2015","2014/05/28","PMC4288302","","10.1093/jpepsy/jsu030"
"33845073","Gabapentin attenuates somatic signs of precipitated THC withdrawal in mice","Eckard ML, Kinsey SG.","Neuropharmacology. 2021 Jun 1;190:108554. doi: 10.1016/j.neuropharm.2021.108554. Epub 2021 Apr 15.","Eckard ML","Neuropharmacology","2021","2021/04/12","PMC8204917","NIHMS1696784","10.1016/j.neuropharm.2021.108554"
"23647606","Histamine H₃ receptors, the complex interaction with dopamine and its implications for addiction","Ellenbroek BA.","Br J Pharmacol. 2013 Sep;170(1):46-57. doi: 10.1111/bph.12221.","Ellenbroek BA","Br J Pharmacol","2013","2013/05/08","PMC3764848","","10.1111/bph.12221"
"28777203","A Review of Alprazolam Use, Misuse, and Withdrawal","Ait-Daoud N, Hamby AS, Sharma S, Blevins D.","J Addict Med. 2018 Jan/Feb;12(1):4-10. doi: 10.1097/ADM.0000000000000350.","Ait-Daoud N","J Addict Med","2018","2017/08/05","PMC5846112","NIHMS947341","10.1097/ADM.0000000000000350"
"23527238","Burden of infectious diseases, substance use disorders, and mental illness among Ukrainian prisoners transitioning to the community","Azbel L, Wickersham JA, Grishaev Y, Dvoryak S, Altice FL.","PLoS One. 2013;8(3):e59643. doi: 10.1371/journal.pone.0059643. Epub 2013 Mar 19.","Azbel L","PLoS One","2013","2013/03/26","PMC3602355","","10.1371/journal.pone.0059643"
"33597276","Evidence for Modulation of Substance Use Disorders by the Gut Microbiome: Hidden in Plain Sight","Angoa-Pérez M, Kuhn DM.","Pharmacol Rev. 2021 Apr;73(2):571-596. doi: 10.1124/pharmrev.120.000144.","Angoa-Pérez M","Pharmacol Rev","2021","2021/02/18","PMC7896134","","10.1124/pharmrev.120.000144"
"24238782","Rate of progression from first use to dependence on cocaine or opioids: a cross-substance examination of associated demographic, psychiatric, and childhood risk factors","Sartor CE, Kranzler HR, Gelernter J.","Addict Behav. 2014 Feb;39(2):473-9. doi: 10.1016/j.addbeh.2013.10.021. Epub 2013 Oct 18.","Sartor CE","Addict Behav","2014","2013/11/19","PMC3855905","NIHMS532846","10.1016/j.addbeh.2013.10.021"
"25113028","An assessment of individual-level factors associated with alcohol treatment utilization among Mexican Americans","Reingle Gonzalez JM, Caetano R, Mills BA, Vaeth PA.","J Subst Abuse Treat. 2014 Nov-Dec;47(5):347-52. doi: 10.1016/j.jsat.2014.06.011. Epub 2014 Jul 12.","Reingle Gonzalez JM","J Subst Abuse Treat","2014","2014/08/13","PMC4176480","NIHMS613499","10.1016/j.jsat.2014.06.011"
"25746159","Impact of incarceration on rates of methadone use in a community recruited cohort of injection drug users","Koehn JD, Bach P, Hayashi K, Nguyen P, Kerr T, Milloy MJ, Rieb L, Wood E.","Addict Behav. 2015 Jul;46:1-4. doi: 10.1016/j.addbeh.2015.01.038. Epub 2015 Feb 13.","Koehn JD","Addict Behav","2015","2015/03/10","PMC4395538","NIHMS664155","10.1016/j.addbeh.2015.01.038"
"28799863","Interprofessional prescription opioid abuse communication among prescribers and pharmacists: A qualitative analysis","Hagemeier NE, Tudiver F, Brewster S, Hagy EJ, Ratliff B, Hagaman A, Pack RP.","Subst Abus. 2018 Jan 2;39(1):89-94. doi: 10.1080/08897077.2017.1365803. Epub 2017 Sep 15.","Hagemeier NE","Subst Abus","2018","2017/08/12","PMC6094945","NIHMS1501082","10.1080/08897077.2017.1365803"
"33803320","Exploring Factors That Could Potentially Have Affected the First 1000 Days of Absent Learners in South Africa: A Qualitative Study","van Zyl C, van Wyk C.","Int J Environ Res Public Health. 2021 Mar 9;18(5):2768. doi: 10.3390/ijerph18052768.","van Zyl C","Int J Environ Res Public Health","2021","2021/04/03","PMC7967291","","10.3390/ijerph18052768"
"30192432","Personal viewpoint on opioid agonist therapy and transplantation","Ivkovic A, Wakeman S.","Am J Transplant. 2018 Dec;18(12):2869-2872. doi: 10.1111/ajt.15109. Epub 2018 Oct 1.","Ivkovic A","Am J Transplant","2018","2018/09/08","","","10.1111/ajt.15109"
"23752548","[Why is environmental adaptation and acculturation relevant when seeking to conduct qualitative research in drug dependency services?]","Ribeiro DV, de Azevedo RC, Turato ER.","Cien Saude Colet. 2013 Jun;18(6):1827-34.","Ribeiro DV","Cien Saude Colet","2013","2013/06/12","","",""
"26747509","""I Kicked the Hard Way. I Got Incarcerated."" Withdrawal from Methadone During Incarceration and Subsequent Aversion to Medication Assisted Treatments","Maradiaga JA, Nahvi S, Cunningham CO, Sanchez J, Fox AD.","J Subst Abuse Treat. 2016 Mar;62:49-54. doi: 10.1016/j.jsat.2015.11.004. Epub 2015 Nov 25.","Maradiaga JA","J Subst Abuse Treat","2016","2016/01/10","PMC4888768","NIHMS748846","10.1016/j.jsat.2015.11.004"
"24639277","Association between riding with an impaired driver and driving while impaired","Li K, Simons-Morton BG, Vaca FE, Hingson R.","Pediatrics. 2014 Apr;133(4):620-6. doi: 10.1542/peds.2013-2786. Epub 2014 Mar 17.","Li K","Pediatrics","2014","2014/03/19","PMC3966504","","10.1542/peds.2013-2786"
"33166825","Harm reduction in the time of COVID-19: Case study of homelessness and drug use in Dublin, Ireland","O'Carroll A, Duffin T, Collins J.","Int J Drug Policy. 2021 Jan;87:102966. doi: 10.1016/j.drugpo.2020.102966. Epub 2020 Nov 7.","O'Carroll A","Int J Drug Policy","2021","2020/11/09","PMC7647898","","10.1016/j.drugpo.2020.102966"
"28965489","Barriers and facilitators of the HIV care continuum in Southern New England for people with drug or alcohol use and living with HIV/AIDS: perspectives of HIV surveillance experts and service providers","Grau LE, Griffiths-Kundishora A, Heimer R, Hutcheson M, Nunn A, Towey C, Stopka TJ.","Addict Sci Clin Pract. 2017 Oct 2;12(1):24. doi: 10.1186/s13722-017-0088-7.","Grau LE","Addict Sci Clin Pract","2017","2017/10/03","PMC5623965","","10.1186/s13722-017-0088-7"
"24521235","Psychological violence against pregnant women in a prenatal care cohort: rates and associated factors in São Luís, Brazil","Ribeiro MR, da Silva AA, E Alves MT, Batista RF, de Rocha LM, Schraiber LB, Medeiros NL, Costa DC, Bettiol H, Barbieri MA.","BMC Pregnancy Childbirth. 2014 Feb 12;14:66. doi: 10.1186/1471-2393-14-66.","Ribeiro MR","BMC Pregnancy Childbirth","2014","2014/02/14","PMC3927820","","10.1186/1471-2393-14-66"
"28315809","Identifying attendance patterns in a smoking cessation treatment and their relationships with quit success","Jacquart J, Papini S, Davis ML, Rosenfield D, Powers MB, Frierson GM, Hopkins LB, Baird SO, Marcus BH, Church TS, Otto MW, Zvolensky MJ, Smits JAJ.","Drug Alcohol Depend. 2017 May 1;174:65-69. doi: 10.1016/j.drugalcdep.2017.01.007. Epub 2017 Mar 6.","Jacquart J","Drug Alcohol Depend","2017","2017/03/20","PMC5423398","NIHMS861350","10.1016/j.drugalcdep.2017.01.007"
"27070833","Social Self-Control Is a Statistically Nonredundant Correlate of Adolescent Substance Use","Sussman S, Chou CP, Pang RD, Kirkpatrick M, Guillot CR, Stone M, Khoddam R, Riggs NR, Unger JB, Leventhal AM.","Subst Use Misuse. 2016 May 11;51(6):788-94. doi: 10.3109/10826084.2016.1141959. Epub 2016 Apr 12.","Sussman S","Subst Use Misuse","2016","2016/04/13","PMC4848138","NIHMS778208","10.3109/10826084.2016.1141959"
"28954143","Childhood and adolescent sexual abuse, victim profile and its impacts on mental health","Fontes LFC, Conceição OC, Machado S.","Cien Saude Colet. 2017 Sep;22(9):2919-2928. doi: 10.1590/1413-81232017229.11042017.","Fontes LFC","Cien Saude Colet","2017","2017/09/28","","","10.1590/1413-81232017229.11042017"
"23873437","Time-varying effect moderation using the structural nested mean model: estimation using inverse-weighted regression with residuals","Almirall D, Griffin BA, McCaffrey DF, Ramchand R, Yuen RA, Murphy SA.","Stat Med. 2014 Sep 10;33(20):3466-87. doi: 10.1002/sim.5892. Epub 2013 Jul 19.","Almirall D","Stat Med","2014","2013/07/23","PMC4008726","NIHMS559559","10.1002/sim.5892"
"29444740","Associations between modifiable lifestyle factors and multidimensional cognitive health among community-dwelling old adults: stratified by educational level","Yuan M, Chen J, Han Y, Wei X, Ye Z, Zhang L, Hong YA, Fang Y.","Int Psychogeriatr. 2018 Oct;30(10):1465-1476. doi: 10.1017/S1041610217003076. Epub 2018 Feb 15.","Yuan M","Int Psychogeriatr","2018","2018/02/16","PMC6316383","","10.1017/S1041610217003076"
"28736451","Assessing musculoskeletal disorders among municipal waste loaders of Mumbai, India","Salve P, Chokhandre P, Bansod D.","Int J Occup Med Environ Health. 2017 Oct 6;30(6):875-886. doi: 10.13075/ijomeh.1896.01049. Epub 2017 Jul 14.","Salve P","Int J Occup Med Environ Health","2017","2017/07/25","","","10.13075/ijomeh.1896.01049"
"26988423","Hepatitis C Virus Testing and Treatment Among Persons Receiving Buprenorphine in an Office-Based Program for Opioid Use Disorders","Carey KJ, Huang W, Linas BP, Tsui JI.","J Subst Abuse Treat. 2016 Jul;66:54-9. doi: 10.1016/j.jsat.2016.01.009. Epub 2016 Feb 13.","Carey KJ","J Subst Abuse Treat","2016","2016/03/19","PMC5097249","NIHMS818644","10.1016/j.jsat.2016.01.009"
"33059954","A highly charged field: Mapping energies, currents and desires for reform in Canadian expert responses to drug law","Seear K, Fraser S, Boyd S.","Int J Drug Policy. 2021 May;91:102936. doi: 10.1016/j.drugpo.2020.102936. Epub 2020 Oct 12.","Seear K","Int J Drug Policy","2021","2020/10/16","PMC7550167","","10.1016/j.drugpo.2020.102936"
"28600754","Substance Use Disorder Treatment Following Clinician-Initiated Discontinuation of Long-Term Opioid Therapy Resulting from an Aberrant Urine Drug Test","Nugent SM, Dobscha SK, Morasco BJ, Demidenko MI, Meath THA, Frank JW, Lovejoy TI.","J Gen Intern Med. 2017 Oct;32(10):1076-1082. doi: 10.1007/s11606-017-4084-0. Epub 2017 Jun 9.","Nugent SM","J Gen Intern Med","2017","2017/06/11","PMC5602757","","10.1007/s11606-017-4084-0"
"26597623","Alcohol Consumption, Craving, and Craving Control Efforts Assessed Daily in the Context of Readiness to Change Among Individuals with Alcohol Dependence and PTSD","Browne KC, Wray TB, Stappenbeck CA, Krenek M, Simpson TL.","J Subst Abuse Treat. 2016 Feb;61:34-41. doi: 10.1016/j.jsat.2015.09.005. Epub 2015 Dec 1.","Browne KC","J Subst Abuse Treat","2016","2015/11/25","PMC4695236","NIHMS738857","10.1016/j.jsat.2015.09.005"
"25804946","Anabolic androgenic steroid-induced Takotsubo cardiomyopathy","Placci A, Sella G, Bellanti G, Margheri M.","BMJ Case Rep. 2015 Mar 24;2015:bcr2014209089. doi: 10.1136/bcr-2014-209089.","Placci A","BMJ Case Rep","2015","2015/03/26","PMC4386306","","10.1136/bcr-2014-209089"
"33091842","The Opioid-overdose Reduction Continuum of Care Approach (ORCCA): Evidence-based practices in the HEALing Communities Study","Winhusen T, Walley A, Fanucchi LC, Hunt T, Lyons M, Lofwall M, Brown JL, Freeman PR, Nunes E, Beers D, Saitz R, Stambaugh L, Oga EA, Herron N, Baker T, Cook CD, Roberts MF, Alford DP, Starrels JL, Chandler RK.","Drug Alcohol Depend. 2020 Dec 1;217:108325. doi: 10.1016/j.drugalcdep.2020.108325. Epub 2020 Oct 4.","Winhusen T","Drug Alcohol Depend","2020","2020/10/22","PMC7533113","","10.1016/j.drugalcdep.2020.108325"
"20233403","Risk levels for suffering a traffic injury in primary health care. The LESIONAT project","Martín-Cantera C, Prieto-Alhambra D, Roig L, Valiente S, Perez K, Garcia-Ortiz L, Bel J, Marques F, Mundet X, Bonafont X, Birules M, Soldevila N, Briones E; LESIONAT Research Group.","BMC Public Health. 2010 Mar 16;10:136. doi: 10.1186/1471-2458-10-136.","Martín-Cantera C","BMC Public Health","2010","2010/03/18","PMC2851683","","10.1186/1471-2458-10-136"
"28923912","Exploiting Drug Addiction Mechanisms to Select against MAPKi-Resistant Melanoma","Hong A, Moriceau G, Sun L, Lomeli S, Piva M, Damoiseaux R, Holmen SL, Sharpless NE, Hugo W, Lo RS.","Cancer Discov. 2018 Jan;8(1):74-93. doi: 10.1158/2159-8290.CD-17-0682. Epub 2017 Sep 18.","Hong A","Cancer Discov","2018","2017/09/20","PMC6456057","NIHMS948612","10.1158/2159-8290.CD-17-0682"
"29277167","Physicians' experiences of SBIRT training and implementation for SUD management in primary care in the UAE: a qualitative study","Pflanz-Sinclair C, Matheson C, Bond CM, Almarzouqi A, Lee AJ, Batieha A, Al Ghaferi H, El Kashef A.","Prim Health Care Res Dev. 2018 Jul;19(4):344-354. doi: 10.1017/S1463423617000834. Epub 2017 Dec 26.","Pflanz-Sinclair C","Prim Health Care Res Dev","2018","2017/12/27","PMC6452946","","10.1017/S1463423617000834"
"27089354","A Survey of Current Knowledge on Sexually Transmitted Diseases and Sexual Behaviour in Italian Adolescents","Drago F, Ciccarese G, Zangrillo F, Gasparini G, Cogorno L, Riva S, Javor S, Cozzani E, Broccolo F, Esposito S, Parodi A.","Int J Environ Res Public Health. 2016 Apr 13;13(4):422. doi: 10.3390/ijerph13040422.","Drago F","Int J Environ Res Public Health","2016","2016/04/19","PMC4847084","","10.3390/ijerph13040422"
"22439919","Targeting children of substance-using parents with the community-based group intervention TRAMPOLINE: a randomised controlled trial--design, evaluation, recruitment issues","Bröning S, Wiedow A, Wartberg L, Ruths S, Haevelmann A, Kindermann SS, Moesgen D, Schaunig-Busch I, Klein M, Thomasius R.","BMC Public Health. 2012 Mar 22;12:223. doi: 10.1186/1471-2458-12-223.","Bröning S","BMC Public Health","2012","2012/03/24","PMC3325876","","10.1186/1471-2458-12-223"
"26748409","Nonmedical prescription pain reliever and alcohol consumption among cannabis users","Novak SP, Peiper NC, Zarkin GA.","Drug Alcohol Depend. 2016 Feb 1;159:101-8. doi: 10.1016/j.drugalcdep.2015.11.039. Epub 2015 Dec 17.","Novak SP","Drug Alcohol Depend","2016","2016/01/11","PMC4739852","NIHMS745672","10.1016/j.drugalcdep.2015.11.039"
"23711075","Quality of life, depression, anxiety and suicidal ideation among men who inject drugs in Delhi, India","Armstrong G, Nuken A, Samson L, Singh S, Jorm AF, Kermode M.","BMC Psychiatry. 2013 May 27;13:151. doi: 10.1186/1471-244X-13-151.","Armstrong G","BMC Psychiatry","2013","2013/05/29","PMC3680014","","10.1186/1471-244X-13-151"
"26794682","Assessment of human abuse potential of dasotraline compared to methylphenidate and placebo in recreational stimulant users","Koblan KS, Hopkins SC, Sarma K, Gallina N, Jin F, Levy-Cooperman N, Schoedel KA, Loebel A.","Drug Alcohol Depend. 2016 Feb 1;159:26-34. doi: 10.1016/j.drugalcdep.2015.10.029. Epub 2015 Dec 3.","Koblan KS","Drug Alcohol Depend","2016","2016/01/23","","","10.1016/j.drugalcdep.2015.10.029"
"24521142","Clinical features of methamphetamine-induced paranoia and preliminary genetic association with DBH-1021C→T in a Thai treatment cohort","Kalayasiri R, Verachai V, Gelernter J, Mutirangura A, Malison RT.","Addiction. 2014 Jun;109(6):965-76. doi: 10.1111/add.12512. Epub 2014 Mar 17.","Kalayasiri R","Addiction","2014","2014/02/14","PMC4018411","NIHMS569993","10.1111/add.12512"
"30231892","Sexual and physical abuse and its determinants among street children in Addis Ababa, Ethiopia 2016","Chimdessa A, Cheire A.","BMC Pediatr. 2018 Sep 19;18(1):304. doi: 10.1186/s12887-018-1267-8.","Chimdessa A","BMC Pediatr","2018","2018/09/21","PMC6146752","","10.1186/s12887-018-1267-8"
"24433429","Formulation optimization of hot-melt extruded abuse deterrent pellet dosage form utilizing design of experiments","Maddineni S, Battu SK, Morott J, Soumyajit M, Repka MA.","J Pharm Pharmacol. 2014 Feb;66(2):309-22. doi: 10.1111/jphp.12129. Epub 2013 Aug 20.","Maddineni S","J Pharm Pharmacol","2014","2014/01/18","PMC4120850","NIHMS572113","10.1111/jphp.12129"
"24320149","Substance use and sexual risk behaviors among american Indian and alaska native high school students","de Ravello L, Everett Jones S, Tulloch S, Taylor M, Doshi S.","J Sch Health. 2014 Jan;84(1):25-32. doi: 10.1111/josh.12114.","de Ravello L","J Sch Health","2014","2013/12/11","PMC4311718","NIHMS655527","10.1111/josh.12114"
"31322976","Uncovering the lived experiences of Filipino drug recoverees towards occupational participation and justice through an interpretative phenomenological analysis","Sy MP, Reyes RCD, Roraldo MPNR, Ohshima N.","Scand J Occup Ther. 2021 Aug;28(6):457-470. doi: 10.1080/11038128.2019.1642380. Epub 2019 Jul 19.","Sy MP","Scand J Occup Ther","2021","2019/07/20","","","10.1080/11038128.2019.1642380"
"27810654","Treatment utilization among persons with opioid use disorder in the United States","Wu LT, Zhu H, Swartz MS.","Drug Alcohol Depend. 2016 Dec 1;169:117-127. doi: 10.1016/j.drugalcdep.2016.10.015. Epub 2016 Oct 19.","Wu LT","Drug Alcohol Depend","2016","2016/11/05","PMC5223737","NIHMS824216","10.1016/j.drugalcdep.2016.10.015"
"25943583","Clock genes × stress × reward interactions in alcohol and substance use disorders","Perreau-Lenz S, Spanagel R.","Alcohol. 2015 Jun;49(4):351-7. doi: 10.1016/j.alcohol.2015.04.003. Epub 2015 Apr 24.","Perreau-Lenz S","Alcohol","2015","2015/05/07","PMC4457607","NIHMS684588","10.1016/j.alcohol.2015.04.003"
"29602191","Perinatal substance use, residential instability, and negative behavioral outcomes among adolescents: Lessons from the maternal lifestyle study","Cotton BP, Lohman MC, Brooks JM, LaGasse LL.","J Child Adolesc Psychiatr Nurs. 2017 Aug;30(3):149-155. doi: 10.1111/jcap.12188. Epub 2018 Mar 30.","Cotton BP","J Child Adolesc Psychiatr Nurs","2017","2018/03/31","PMC6345572","NIHMS1005095","10.1111/jcap.12188"
"26517709","Psychometric modeling of abuse and dependence symptoms across six illicit substances indicates novel dimensions of misuse","Clark SL, Gillespie NA, Adkins DE, Kendler KS, Neale MC.","Addict Behav. 2016 Feb;53:132-40. doi: 10.1016/j.addbeh.2015.10.015. Epub 2015 Oct 17.","Clark SL","Addict Behav","2016","2015/10/31","PMC4679450","NIHMS733266","10.1016/j.addbeh.2015.10.015"
"28684383","Preventing Prescription Drug Misuse in Work Settings: Efficacy of a Brief Intervention in Health Consciousness","Lucas G, Neeper M, Linde B, Bennett J.","J Med Internet Res. 2017 Jul 6;19(7):e242. doi: 10.2196/jmir.7828.","Lucas G","J Med Internet Res","2017","2017/07/08","PMC5519829","","10.2196/jmir.7828"
"40176107","Barriers and facilitators to scaling up medications for opioid use disorder in Kentucky: qualitative perspectives of treatment organization staff","Knudsen HK, Andrews-Higgins S, Back-Haddix S, Lofwall MR, Fanucchi L, Walsh SL.","Subst Abuse Treat Prev Policy. 2025 Apr 2;20(1):15. doi: 10.1186/s13011-025-00644-y.","Knudsen HK","Subst Abuse Treat Prev Policy","2025","2025/04/02","PMC11963284","","10.1186/s13011-025-00644-y"
"27215414","An efficient genome-wide association test for mixed binary and continuous phenotypes with applications to substance abuse research","Buu A, Williams LK, Yang JJ.","Stat Methods Med Res. 2018 Mar;27(3):905-919. doi: 10.1177/0962280216647422. Epub 2016 May 22.","Buu A","Stat Methods Med Res","2018","2016/05/25","PMC6812509","NIHMS1055312","10.1177/0962280216647422"
"29663191","Older Adults with Autism Spectrum Disorders in Sweden: A Register Study of Diagnoses, Psychiatric Care Utilization and Psychotropic Medication of 601 Individuals","Nylander L, Axmon A, Björne P, Ahlström G, Gillberg C.","J Autism Dev Disord. 2018 Sep;48(9):3076-3085. doi: 10.1007/s10803-018-3567-0.","Nylander L","J Autism Dev Disord","2018","2018/04/18","PMC6096790","","10.1007/s10803-018-3567-0"
"28378329","Commentary on Kim et al. (2017): Staying focused on non-treatment seekers","Ondersma SJ, Martino S, Svikis DS, Yonkers KA.","Addiction. 2017 May;112(5):828-829. doi: 10.1111/add.13736.","Ondersma SJ","Addiction","2017","2017/04/06","PMC6552680","NIHMS953126","10.1111/add.13736"
"26806601","Motor delays in MDMA (ecstasy) exposed infants persist to 2 years","Singer LT, Moore DG, Min MO, Goodwin J, Turner JJ, Fulton S, Parrott AC.","Neurotoxicol Teratol. 2016 Mar-Apr;54:22-8. doi: 10.1016/j.ntt.2016.01.003. Epub 2016 Jan 21.","Singer LT","Neurotoxicol Teratol","2016","2016/01/26","PMC4789145","NIHMS758022","10.1016/j.ntt.2016.01.003"
"29574368","Estimation of the consumption of illicit drugs during special events in two communities in Western Kentucky, USA using sewage epidemiology","Foppe KS, Hammond-Weinberger DR, Subedi B.","Sci Total Environ. 2018 Aug 15;633:249-256. doi: 10.1016/j.scitotenv.2018.03.175. Epub 2018 Mar 22.","Foppe KS","Sci Total Environ","2018","2018/03/26","PMC5949093","NIHMS954459","10.1016/j.scitotenv.2018.03.175"
"27488186","Nonmedical use of prescription drugs in the European Union","Novak SP, Håkansson A, Martinez-Raga J, Reimer J, Krotki K, Varughese S.","BMC Psychiatry. 2016 Aug 4;16:274. doi: 10.1186/s12888-016-0909-3.","Novak SP","BMC Psychiatry","2016","2016/08/05","PMC4972971","","10.1186/s12888-016-0909-3"
"26711160","Dronabinol and lofexidine for cannabis use disorder: A randomized, double-blind, placebo-controlled trial","Levin FR, Mariani JJ, Pavlicova M, Brooks D, Glass A, Mahony A, Nunes EV, Bisaga A, Dakwar E, Carpenter KM, Sullivan MA, Choi JC.","Drug Alcohol Depend. 2016 Feb 1;159:53-60. doi: 10.1016/j.drugalcdep.2015.11.025. Epub 2015 Nov 27.","Levin FR","Drug Alcohol Depend","2016","2015/12/30","PMC4729291","NIHMS746664","10.1016/j.drugalcdep.2015.11.025"
"28749527","Relationship between alcohol consumption, whether linked to other substance use or not, and antiretroviral treatment adherence in HIV+ patients","González-Álvarez S, Madoz-Gúrpide A, Parro-Torres C, Hernández-Huerta D, Ochoa Mangado E.","Adicciones. 2019 Jan 1;31(1):8-17. doi: 10.20882/adicciones.916.","González-Álvarez S","Adicciones","2019","2017/07/28","","","10.20882/adicciones.916"
"33589741","Mechanisms for substance use disorders in COVID-19","Lin Z.","Mol Psychiatry. 2021 Sep;26(9):4568-4569. doi: 10.1038/s41380-021-01041-0. Epub 2021 Feb 15.","Lin Z","Mol Psychiatry","2021","2021/02/16","PMC7883533","","10.1038/s41380-021-01041-0"
"27482893","Not all non-drinkers with HIV are equal: demographic and clinical comparisons among current non-drinkers with and without a history of prior alcohol use disorders","Crane HM, Nance RM, Merrill JO, Hutton H, Chander G, McCaul ME, Mathews WC, Fredericksen R, Simoni JM, Mayer K, Mugavero MJ, Willig JH, Burkholder G, Drozd DR, Mimiaga M, Lau B, Kim HN, Cropsey K, Moore RD, Christopoulos K, Geng E, Eron JJ, Napravnik S, Kitahata MM, Saag MS, Delaney JA.","AIDS Care. 2017 Feb;29(2):177-184. doi: 10.1080/09540121.2016.1204418. Epub 2016 Aug 2.","Crane HM","AIDS Care","2017","2016/08/03","PMC5628736","NIHMS877983","10.1080/09540121.2016.1204418"
"33571916","Relationship of substance dependence and time to RT-PCR negative status in patients with COVID-19 infection","Mehra A, Suri V, Sahoo S, Malhotra P, Yaddanapudi LN, Puri GD, Bhalla A, Grover S.","Asian J Psychiatr. 2021 Mar;57:102562. doi: 10.1016/j.ajp.2021.102562. Epub 2021 Jan 21.","Mehra A","Asian J Psychiatr","2021","2021/02/11","PMC7825882","","10.1016/j.ajp.2021.102562"
"25961149","The magnitude of drug attentional bias is specific to substance use disorder","Marks KR, Pike E, Stoops WW, Rush CR.","Psychol Addict Behav. 2015 Sep;29(3):690-5. doi: 10.1037/adb0000084. Epub 2015 May 11.","Marks KR","Psychol Addict Behav","2015","2015/05/12","PMC4586301","NIHMS677053","10.1037/adb0000084"
"28345210","Geographic Disparities in Availability of Opioid Use Disorder Treatment for Medicaid Enrollees","Abraham AJ, Andrews CM, Yingling ME, Shannon J.","Health Serv Res. 2018 Feb;53(1):389-404. doi: 10.1111/1475-6773.12686. Epub 2017 Mar 27.","Abraham AJ","Health Serv Res","2018","2017/03/28","PMC5785305","","10.1111/1475-6773.12686"
"29961358","Medication-Assisted Treatment for Alcohol-Dependent Adults With Serious Mental Illness and Criminal Justice Involvement: Effects on Treatment Utilization and Outcomes","Robertson AG, Easter MM, Lin H, Frisman LK, Swanson JW, Swartz MS.","Am J Psychiatry. 2018 Jul 1;175(7):665-673. doi: 10.1176/appi.ajp.2018.17060688.","Robertson AG","Am J Psychiatry","2018","2018/07/03","PMC6032529","NIHMS941327","10.1176/appi.ajp.2018.17060688"
"33143487","Associations between diurnal preference, impulsivity and substance use in a young-adult student sample","Evans SL, Norbury R.","Chronobiol Int. 2021 Jan;38(1):79-89. doi: 10.1080/07420528.2020.1810063. Epub 2020 Nov 3.","Evans SL","Chronobiol Int","2021","2020/11/04","","","10.1080/07420528.2020.1810063"
"33913781","Wounds and Skin and Soft Tissue Infections in People Who Inject Drugs and the Utility of Syringe Service Programs in Their Management","Sanchez DP, Tookes H, Pastar I, Lev-Tov H.","Adv Wound Care (New Rochelle). 2021 Oct;10(10):571-582. doi: 10.1089/wound.2020.1243. Epub 2021 Jun 14.","Sanchez DP","Adv Wound Care (New Rochelle)","2021","2021/04/29","PMC8312019","","10.1089/wound.2020.1243"
"26474668","Associations Between Adverse Childhood Experiences, High-Risk Behaviors, and Morbidity in Adulthood","Campbell JA, Walker RJ, Egede LE.","Am J Prev Med. 2016 Mar;50(3):344-352. doi: 10.1016/j.amepre.2015.07.022. Epub 2015 Oct 21.","Campbell JA","Am J Prev Med","2016","2015/10/18","PMC4762720","NIHMS712579","10.1016/j.amepre.2015.07.022"
"28544995","Intrauterine exposure to tobacco and executive functioning in high school","Rose-Jacobs R, Richardson MA, Buchanan-Howland K, Chen CA, Cabral H, Heeren TC, Liebschutz J, Forman L, Frank DA.","Drug Alcohol Depend. 2017 Jul 1;176:169-175. doi: 10.1016/j.drugalcdep.2017.02.022. Epub 2017 May 10.","Rose-Jacobs R","Drug Alcohol Depend","2017","2017/05/26","PMC5539953","NIHMS878877","10.1016/j.drugalcdep.2017.02.022"
"26802994","Protective Effects of Adolescent-Adult Connection on Male Youth in Urban Environments","Culyba AJ, Ginsburg KR, Fein JA, Branas CC, Richmond TS, Wiebe DJ.","J Adolesc Health. 2016 Feb;58(2):237-40. doi: 10.1016/j.jadohealth.2015.10.247.","Culyba AJ","J Adolesc Health","2016","2016/01/24","PMC4724385","NIHMS735978","10.1016/j.jadohealth.2015.10.247"
"28289294","Active-learning Strategies for Legal Topics and Substance Abuse in a Pharmacy Curriculum","Steinhardt SJ, Clark JE, Kelly WN, Hill AM.","Am J Pharm Educ. 2017 Feb 25;81(1):4. doi: 10.5688/ajpe8114.","Steinhardt SJ","Am J Pharm Educ","2017","2017/03/15","PMC5339590","","10.5688/ajpe8114"
"27346796","[Prenatal exposure to metamphetamine «shabu»]","Manzano Varo C, López-Vílchez MÁ, Román Eyo L, García García J, Mur Sierra A.","An Pediatr (Barc). 2017 Feb;86(2):96-97. doi: 10.1016/j.anpedi.2016.05.010. Epub 2016 Jun 23.","Manzano Varo C","An Pediatr (Barc)","2017","2016/06/28","","","10.1016/j.anpedi.2016.05.010"
