PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30703109","Kami-shoyo-san improves ASD-like behaviors caused by decreasing allopregnanolone biosynthesis in an SKF mouse model of autism","Guo QY, Ebihara K, Shimodaira T, Fujiwara H, Toume K, Dibwe DF, Awale S, Araki R, Yabe T, Matsumoto K.","PLoS One. 2019 Jan 31;14(1):e0211266. doi: 10.1371/journal.pone.0211266. eCollection 2019.","Guo QY","PLoS One","2019","2019/02/01","PMC6354989","","10.1371/journal.pone.0211266"
"25937288","The parvalbumin/somatostatin ratio is increased in Pten mutant mice and by human PTEN ASD alleles","Vogt D, Cho KKA, Lee AT, Sohal VS, Rubenstein JLR.","Cell Rep. 2015 May 12;11(6):944-956. doi: 10.1016/j.celrep.2015.04.019. Epub 2015 Apr 30.","Vogt D","Cell Rep","2015","2015/05/05","PMC4431948","NIHMS685759","10.1016/j.celrep.2015.04.019"
"40623670","Gabaergic signalling in Autism Spectrum disorders (ASD): Role of glial cells and therapeutic perspectives","Giniatullin R, Cherubini E.","Brain Behav Immun. 2025 Oct;129:681-689. doi: 10.1016/j.bbi.2025.07.003. Epub 2025 Jul 5.","Giniatullin R","Brain Behav Immun","2025","2025/07/07","","","10.1016/j.bbi.2025.07.003"
"38658850","Clinical and molecular outcomes from the 5-Year natural history study of SSADH Deficiency, a model metabolic neurodevelopmental disorder","Tokatly Latzer I, Roullet JB, Afshar-Saber W, Lee HHC, Bertoldi M, McGinty GE, DiBacco ML, Arning E, Tsuboyama M, Rotenberg A, Opladen T, Jeltsch K, García-Cazorla À, Juliá-Palacios N, Gibson KM, Sahin M, Pearl PL.","J Neurodev Disord. 2024 Apr 24;16(1):21. doi: 10.1186/s11689-024-09538-9.","Tokatly Latzer I","J Neurodev Disord","2024","2024/04/24","PMC11044349","","10.1186/s11689-024-09538-9"
"33961861","Genetic mosaicism, intrafamilial phenotypic heterogeneity, and molecular defects of a novel missense SLC6A1 mutation associated with epilepsy and ADHD","Poliquin S, Hughes I, Shen W, Mermer F, Wang J, Mack T, Xu D, Kang JQ.","Exp Neurol. 2021 Aug;342:113723. doi: 10.1016/j.expneurol.2021.113723. Epub 2021 May 5.","Poliquin S","Exp Neurol","2021","2021/05/07","PMC9116449","NIHMS1794170","10.1016/j.expneurol.2021.113723"
"29484149","Randomised controlled trial of simvastatin treatment for autism in young children with neurofibromatosis type 1 (SANTA)","Stivaros S, Garg S, Tziraki M, Cai Y, Thomas O, Mellor J, Morris AA, Jim C, Szumanska-Ryt K, Parkes LM, Haroon HA, Montaldi D, Webb N, Keane J, Castellanos FX, Silva AJ, Huson S, Williams S, Gareth Evans D, Emsley R, Green J; SANTA Consortium.","Mol Autism. 2018 Feb 22;9:12. doi: 10.1186/s13229-018-0190-z. eCollection 2018.","Stivaros S","Mol Autism","2018","2018/02/28","PMC5824534","","10.1186/s13229-018-0190-z"
"33558651","Defective AMPA-mediated synaptic transmission and morphology in human neurons with hemizygous SHANK3 deletion engrafted in mouse prefrontal cortex","Chiola S, Napan KL, Wang Y, Lazarenko RM, Armstrong CJ, Cui J, Shcheglovitov A.","Mol Psychiatry. 2021 Sep;26(9):4670-4686. doi: 10.1038/s41380-021-01023-2. Epub 2021 Feb 8.","Chiola S","Mol Psychiatry","2021","2021/02/09","PMC8349370","NIHMS1661565","10.1038/s41380-021-01023-2"
"32414783","Auxiliary α2δ1 and α2δ3 Subunits of Calcium Channels Drive Excitatory and Inhibitory Neuronal Network Development","Bikbaev A, Ciuraszkiewicz-Wojciech A, Heck J, Klatt O, Freund R, Mitlöhner J, Enrile Lacalle S, Sun M, Repetto D, Frischknecht R, Ablinger C, Rohlmann A, Missler M, Obermair GJ, Di Biase V, Heine M.","J Neurosci. 2020 Jun 17;40(25):4824-4841. doi: 10.1523/JNEUROSCI.1707-19.2020. Epub 2020 May 15.","Bikbaev A","J Neurosci","2020","2020/05/17","PMC7326358","","10.1523/JNEUROSCI.1707-19.2020"
"35380336","Immune Activation in Pregnant Rats Affects Brain Glucose Consumption, Anxiety-like Behaviour and Recognition Memory in their Male Offspring","Guerrin CGJ, Shoji A, Doorduin J, de Vries EFJ.","Mol Imaging Biol. 2022 Oct;24(5):740-749. doi: 10.1007/s11307-022-01723-3. Epub 2022 Apr 5.","Guerrin CGJ","Mol Imaging Biol","2022","2022/04/05","PMC9581871","","10.1007/s11307-022-01723-3"
"16080114","Identification of significant association and gene-gene interaction of GABA receptor subunit genes in autism","Ma DQ, Whitehead PL, Menold MM, Martin ER, Ashley-Koch AE, Mei H, Ritchie MD, Delong GR, Abramson RK, Wright HH, Cuccaro ML, Hussman JP, Gilbert JR, Pericak-Vance MA.","Am J Hum Genet. 2005 Sep;77(3):377-88. doi: 10.1086/433195. Epub 2005 Jul 15.","Ma DQ","Am J Hum Genet","2005","2005/08/05","PMC1226204","","10.1086/433195"
"23778581","mRNA and protein expression for novel GABAA receptors θ and ρ2 are altered in schizophrenia and mood disorders; relevance to FMRP-mGluR5 signaling pathway","Fatemi SH, Folsom TD, Rooney RJ, Thuras PD.","Transl Psychiatry. 2013 Jun 18;3(6):e271. doi: 10.1038/tp.2013.46.","Fatemi SH","Transl Psychiatry","2013","2013/06/20","PMC3693405","","10.1038/tp.2013.46"
"32512190","A metabolomics approach to investigate urine levels of neurotransmitters and related metabolites in autistic children","Gevi F, Belardo A, Zolla L.","Biochim Biophys Acta Mol Basis Dis. 2020 Oct 1;1866(10):165859. doi: 10.1016/j.bbadis.2020.165859. Epub 2020 Jun 5.","Gevi F","Biochim Biophys Acta Mol Basis Dis","2020","2020/06/09","","","10.1016/j.bbadis.2020.165859"
"34089506","GABA Signaling Pathway-associated Gene PLCL1 Rare Variants May be Associated with Autism Spectrum Disorders","Zheng F, Liu G, Dang T, Chen Q, An Y, Wu M, Kong X, Qiu Z, Wu BL.","Neurosci Bull. 2021 Aug;37(8):1240-1245. doi: 10.1007/s12264-021-00707-7. Epub 2021 Jun 5.","Zheng F","Neurosci Bull","2021","2021/06/05","PMC8353034","","10.1007/s12264-021-00707-7"
"20858465","Reduced GABAA receptors and benzodiazepine binding sites in the posterior cingulate cortex and fusiform gyrus in autism","Oblak AL, Gibbs TT, Blatt GJ.","Brain Res. 2011 Mar 22;1380:218-28. doi: 10.1016/j.brainres.2010.09.021. Epub 2010 Sep 19.","Oblak AL","Brain Res","2011","2010/09/23","PMC3020259","NIHMS238177","10.1016/j.brainres.2010.09.021"
"38253635","Prenatal cocaine exposure and its influence on pediatric epigenetic clocks and epigenetic scores in humans","Viola TW, Danzer C, Mardini V, Szobot C, Chrusciel JH, Stertz L, Schmitz JM, Walss-Bass C, Fries GR, Grassi-Oliveira R.","Sci Rep. 2024 Jan 23;14(1):1946. doi: 10.1038/s41598-024-52433-5.","Viola TW","Sci Rep","2024","2024/01/22","PMC10803757","","10.1038/s41598-024-52433-5"
"36121513","Molecular diversity and phenotypic pleiotropy of ancient genomic regulatory loci derived from human endogenous retrovirus type H (HERVH) promoter LTR7 and HERVK promoter LTR5_Hs and their contemporary impacts on pathophysiology of Modern Humans","Glinsky GV.","Mol Genet Genomics. 2022 Nov;297(6):1711-1740. doi: 10.1007/s00438-022-01954-7. Epub 2022 Sep 19.","Glinsky GV","Mol Genet Genomics","2022","2022/09/19","PMC9483895","","10.1007/s00438-022-01954-7"
"39529294","GABA and glutamate measurements in temporal cortex of autistic children","Saleh MG, Bloy L, Blaskey L, Roberts TPL.","Autism Res. 2024 Dec;17(12):2558-2571. doi: 10.1002/aur.3253. Epub 2024 Nov 11.","Saleh MG","Autism Res","2024","2024/11/12","PMC11638920","NIHMS2031301","10.1002/aur.3253"
"31947619","Comprehensive Analysis of GABA(A)-A1R Developmental Alterations in Rett Syndrome: Setting the Focus for Therapeutic Targets in the Time Frame of the Disease","Oyarzabal A, Xiol C, Castells AA, Grau C, O'Callaghan M, Fernández G, Alcántara S, Pineda M, Armstrong J, Altafaj X, García-Cazorla A.","Int J Mol Sci. 2020 Jan 14;21(2):518. doi: 10.3390/ijms21020518.","Oyarzabal A","Int J Mol Sci","2020","2020/01/18","PMC7014188","","10.3390/ijms21020518"
"36113784","Prenatal, but not postnatal exposure to chlorpyrifos affects social behavior of mice and the excitatory-inhibitory balance in a sex-dependent manner","Biosca-Brull J, Guardia-Escote L, Blanco J, Basaure P, Cabré M, Sánchez-Santed F, Domingo JL, Colomina MT.","Food Chem Toxicol. 2022 Nov;169:113423. doi: 10.1016/j.fct.2022.113423. Epub 2022 Sep 13.","Biosca-Brull J","Food Chem Toxicol","2022","2022/09/16","","","10.1016/j.fct.2022.113423"
"39586343","Biological mechanism of sex differences in mental rotation: Evidence from multimodal MRI, transcriptomic and receptor/transporter data","Long H, Wu H, Sun C, Xu X, Yang XH, Xiao J, Lv M, Chen Q, Fan M.","Neuroimage. 2024 Dec 15;304:120955. doi: 10.1016/j.neuroimage.2024.120955. Epub 2024 Nov 23.","Long H","Neuroimage","2024","2024/11/25","","","10.1016/j.neuroimage.2024.120955"
"17339270","15q11-13 GABAA receptor genes are normally biallelically expressed in brain yet are subject to epigenetic dysregulation in autism-spectrum disorders","Hogart A, Nagarajan RP, Patzel KA, Yasui DH, Lasalle JM.","Hum Mol Genet. 2007 Mar 15;16(6):691-703. doi: 10.1093/hmg/ddm014. Epub 2007 Mar 5.","Hogart A","Hum Mol Genet","2007","2007/03/07","PMC1934608","NIHMS22589","10.1093/hmg/ddm014"
"30809588","Impaired Interneuron Development in a Novel Model of Neonatal Brain Injury","Lacaille H, Vacher CM, Bakalar D, O'Reilly JJ, Salzbank J, Penn AA.","eNeuro. 2019 Feb 22;6(1):ENEURO.0300-18.2019. doi: 10.1523/ENEURO.0300-18.2019. eCollection 2019 Jan-Feb.","Lacaille H","eNeuro","2019","2019/02/28","PMC6390196","","10.1523/ENEURO.0300-18.2019"
"22994563","A complex of synaptic adhesion molecule CADM1, a molecule related to autism spectrum disorder, with MUPP1 in the cerebellum","Fujita E, Tanabe Y, Imhof BA, Momoi MY, Momoi T.","J Neurochem. 2012 Dec;123(5):886-94. doi: 10.1111/jnc.12022. Epub 2012 Oct 10.","Fujita E","J Neurochem","2012","2012/09/22","","","10.1111/jnc.12022"
"26318330","Dynamic changes in extracellular release of GABA and glutamate in the lateral septum during social play behavior in juvenile rats: Implications for sex-specific regulation of social play behavior","Bredewold R, Schiavo JK, van der Hart M, Verreij M, Veenema AH.","Neuroscience. 2015 Oct 29;307:117-27. doi: 10.1016/j.neuroscience.2015.08.052. Epub 2015 Aug 28.","Bredewold R","Neuroscience","2015","2015/08/31","PMC4591248","NIHMS719014","10.1016/j.neuroscience.2015.08.052"
"23233021","A randomised controlled trial of bumetanide in the treatment of autism in children","Lemonnier E, Degrez C, Phelep M, Tyzio R, Josse F, Grandgeorge M, Hadjikhani N, Ben-Ari Y.","Transl Psychiatry. 2012 Dec 11;2(12):e202. doi: 10.1038/tp.2012.124.","Lemonnier E","Transl Psychiatry","2012","2012/12/13","PMC3565189","","10.1038/tp.2012.124"
"21901840","Metabotropic glutamate receptor 5 upregulation in children with autism is associated with underexpression of both Fragile X mental retardation protein and GABAA receptor beta 3 in adults with autism","Fatemi SH, Folsom TD, Kneeland RE, Liesch SB.","Anat Rec (Hoboken). 2011 Oct;294(10):1635-45. doi: 10.1002/ar.21299. Epub 2011 Sep 8.","Fatemi SH","Anat Rec (Hoboken)","2011","2011/09/09","PMC3177171","NIHMS263847","10.1002/ar.21299"
"38467434","Retinal GABAergic Alterations in Adults with Autism Spectrum Disorder","Huang Q, Ellis CL, Leo SM, Velthuis H, Pereira AC, Dimitrov M, Ponteduro FM, Wong NML, Daly E, Murphy DGM, Mahroo OA, McAlonan GM.","J Neurosci. 2024 Apr 3;44(14):e1218232024. doi: 10.1523/JNEUROSCI.1218-23.2024.","Huang Q","J Neurosci","2024","2024/03/11","PMC10993034","","10.1523/JNEUROSCI.1218-23.2024"
"29032150","Functional analysis of schizophrenia genes using GeneAnalytics program and integrated databases","Sundararajan T, Manzardo AM, Butler MG.","Gene. 2018 Jan 30;641:25-34. doi: 10.1016/j.gene.2017.10.035. Epub 2017 Oct 13.","Sundararajan T","Gene","2018","2017/10/17","PMC6706854","NIHMS1043164","10.1016/j.gene.2017.10.035"
"33076974","Pharmacological intervention to restore connectivity deficits of neuronal networks derived from ASD patient iPSC with a TSC2 mutation","Alsaqati M, Heine VM, Harwood AJ.","Mol Autism. 2020 Oct 19;11(1):80. doi: 10.1186/s13229-020-00391-w.","Alsaqati M","Mol Autism","2020","2020/10/20","PMC7574213","","10.1186/s13229-020-00391-w"
"41603155","Predictive value of seizure onset for gross motor dysfunction in individuals with pathogenic GABRB2 and GABRB3 variants","Ortiz S, Affronte L, Bagliani C, El-Kamand S, Kan ASH, Kristoffersen IT, Dahl RS, Højte AF, Auvin S, Bouman A, Zeidler S, Kluger G, Lesca G, Chatron N, Goke-Samar Z, Papadopoulou MT, Terzi MAP, Schaefer E, de Saint Martin A, Baer S, Al Owain M, Takroni S, Al-Dhalaan H, Bonanni P, Rossi A, Zanotta N, Trivisano M, Specchio N, de Dominicis A, Striano P, Orsini A, Mancardi MM, Neuens S, Jennesson-Lyver M, Benkel-Herrenbrueck I, Genevieve D, Sidlow R, Tezcan K, Krey I, Lemke JR, Platzer K, Lederer D, Talvik I, Vaher U, Braun KPJ, Guerrot AM, More R, De Wachter M, Weckhuysen S, Carapancea E, Cilio MR, Jacobs J, Sterbova K, Balestrini S, Guerrini R, Peroni G, Mero IL, ElNaggar W, Elkhateeb N, Schmetz A, Chan DL, Mirzaa GM, Chaumette B, Legrand A, McTague A, Stödberg T, Harris RV, Berkovic SF, Scheffer IE, Chebib M, Gardella E, Ahring PK, Absalom NL, Møller RS.","Epilepsia. 2026 Apr;67(4):1945-1960. doi: 10.1002/epi.70096. Epub 2026 Jan 28.","Ortiz S","Epilepsia","2026","2026/01/28","PMC13075610","","10.1002/epi.70096"
"41107264","Neurometabolic profiles of autism spectrum disorder patients with genetic variants in specific neurotransmission and synaptic genes","Vilela J, Pereira AC, Violante IR, Mouga S, Rasga C, Santos JX, Martiniano H, Marques AR, Oliveira G, Castelo-Branco M, Vicente AM.","Sci Rep. 2025 Oct 17;15(1):36318. doi: 10.1038/s41598-025-20090-x.","Vilela J","Sci Rep","2025","2025/10/17","PMC12534664","","10.1038/s41598-025-20090-x"
"22895726","Multiple roles for mammalian target of rapamycin signaling in both glutamatergic and GABAergic synaptic transmission","Weston MC, Chen H, Swann JW.","J Neurosci. 2012 Aug 15;32(33):11441-52. doi: 10.1523/JNEUROSCI.1283-12.2012.","Weston MC","J Neurosci","2012","2012/08/17","PMC3432956","NIHMS400720","10.1523/JNEUROSCI.1283-12.2012"
"23638761","Human alpha- and beta-NRXN1 isoforms rescue behavioral impairments of Caenorhabditis elegans neurexin-deficient mutants","Calahorro F, Ruiz-Rubio M.","Genes Brain Behav. 2013 Jun;12(4):453-64. doi: 10.1111/gbb.12046. Epub 2013 May 20.","Calahorro F","Genes Brain Behav","2013","2013/05/04","","","10.1111/gbb.12046"
"28122807","The Number of Chandelier and Basket Cells Are Differentially Decreased in Prefrontal Cortex in Autism","Ariza J, Rogers H, Hashemi E, Noctor SC, Martínez-Cerdeño V.","Cereb Cortex. 2018 Feb 1;28(2):411-420. doi: 10.1093/cercor/bhw349.","Ariza J","Cereb Cortex","2018","2017/01/27","PMC6676950","","10.1093/cercor/bhw349"
"40768551","Herbal Medicines in Autism Spectrum Disorder: Therapeutic Potential, Plant Components, and Dosage Guidelines","Aldekhail NM, Khojah H, Alsaadoun NH, Al-Sanea MM, Alshammari SB, Alhazeemi AH, Aldekhail AM, Aldekhail KM, Alazmi BH, Alrayes RA, Aljaber AM, Alanazi L, Agili AAA, Gamal M.","Altern Ther Health Med. 2025 Oct;31(6):76-89.","Aldekhail NM","Altern Ther Health Med","2025","2025/08/06","","",""
"21360830","Altered posterior cingulate cortical cyctoarchitecture, but normal density of neurons and interneurons in the posterior cingulate cortex and fusiform gyrus in autism","Oblak AL, Rosene DL, Kemper TL, Bauman ML, Blatt GJ.","Autism Res. 2011 Jun;4(3):200-11. doi: 10.1002/aur.188. Epub 2011 Feb 28.","Oblak AL","Autism Res","2011","2011/03/02","PMC3110607","NIHMS266562","10.1002/aur.188"
"22841562","GABA system dysfunction in autism and related disorders: from synapse to symptoms","Coghlan S, Horder J, Inkster B, Mendez MA, Murphy DG, Nutt DJ.","Neurosci Biobehav Rev. 2012 Oct;36(9):2044-55. doi: 10.1016/j.neubiorev.2012.07.005. Epub 2012 Jul 25.","Coghlan S","Neurosci Biobehav Rev","2012","2012/07/31","PMC4477717","EMS63809","10.1016/j.neubiorev.2012.07.005"
"25047565","Elfn1 recruits presynaptic mGluR7 in trans and its loss results in seizures","Tomioka NH, Yasuda H, Miyamoto H, Hatayama M, Morimura N, Matsumoto Y, Suzuki T, Odagawa M, Odaka YS, Iwayama Y, Won Um J, Ko J, Inoue Y, Kaneko S, Hirose S, Yamada K, Yoshikawa T, Yamakawa K, Aruga J.","Nat Commun. 2014 Jul 22;5:4501. doi: 10.1038/ncomms5501.","Tomioka NH","Nat Commun","2014","2014/07/23","","","10.1038/ncomms5501"
"41778151","Low-Dose Sevoflurane Restores Prefrontal Excitatory/Inhibitory Balance and Improves Autism-Like Social Behavior: A Preclinical and Pilot Clinical Study","Xu H, Shi Z, Guo X, Deng S, Wu M, Chen B, Qin J, Xu N, Zhao T, Chang Y, Song X.","Drug Des Devel Ther. 2026 Feb 25;20:534484. doi: 10.2147/DDDT.S534484. eCollection 2026.","Xu H","Drug Des Devel Ther","2026","2026/03/04","PMC12950454","","10.2147/DDDT.S534484"
"26399424","Shared Pathways Among Autism Candidate Genes Determined by Co-expression Network Analysis of the Developing Human Brain Transcriptome","Mahfouz A, Ziats MN, Rennert OM, Lelieveldt BP, Reinders MJ.","J Mol Neurosci. 2015 Dec;57(4):580-94. doi: 10.1007/s12031-015-0641-3. Epub 2015 Sep 23.","Mahfouz A","J Mol Neurosci","2015","2015/09/25","PMC4644211","","10.1007/s12031-015-0641-3"
"19650112","Decreased GABAA receptors and benzodiazepine binding sites in the anterior cingulate cortex in autism","Oblak A, Gibbs TT, Blatt GJ.","Autism Res. 2009 Aug;2(4):205-19. doi: 10.1002/aur.88.","Oblak A","Autism Res","2009","2009/08/04","PMC2762426","NIHMS149136","10.1002/aur.88"
"35261207","Region-specific associations between gamma-aminobutyric acid A receptor binding and cortical thickness in high-functioning autistic adults","James D, Lam VT, Jo B, Fung LK.","Autism Res. 2022 Jun;15(6):1068-1082. doi: 10.1002/aur.2703. Epub 2022 Mar 8.","James D","Autism Res","2022","2022/03/09","PMC9167258","NIHMS1785313","10.1002/aur.2703"
"39366539","Social Communication in Ras Pathway Disorders: A Comprehensive Review From Genetics to Behavior in Neurofibromatosis Type 1 and Noonan Syndrome","Siqueiros-Sanchez M, Serur Y, McGhee CA, Smith TF, Green T.","Biol Psychiatry. 2025 Mar 1;97(5):461-498. doi: 10.1016/j.biopsych.2024.09.019. Epub 2024 Oct 2.","Siqueiros-Sanchez M","Biol Psychiatry","2025","2024/10/04","PMC11805629","NIHMS2044516","10.1016/j.biopsych.2024.09.019"
"25168736","The GABA excitatory/inhibitory developmental sequence: a personal journey","Ben-Ari Y.","Neuroscience. 2014 Oct 24;279:187-219. doi: 10.1016/j.neuroscience.2014.08.001. Epub 2014 Aug 26.","Ben-Ari Y","Neuroscience","2014","2014/08/30","","","10.1016/j.neuroscience.2014.08.001"
"24648391","Efficient specification of interneurons from human pluripotent stem cells by dorsoventral and rostrocaudal modulation","Kim TG, Yao R, Monnell T, Cho JH, Vasudevan A, Koh A, Peeyush KT, Moon M, Datta D, Bolshakov VY, Kim KS, Chung S.","Stem Cells. 2014 Jul;32(7):1789-804. doi: 10.1002/stem.1704.","Kim TG","Stem Cells","2014","2014/03/21","PMC4147720","NIHMS576039","10.1002/stem.1704"
"28321286","CRISPR/Cas9-mediated heterozygous knockout of the autism gene CHD8 and characterization of its transcriptional networks in cerebral organoids derived from iPS cells","Wang P, Mokhtari R, Pedrosa E, Kirschenbaum M, Bayrak C, Zheng D, Lachman HM.","Mol Autism. 2017 Mar 20;8:11. doi: 10.1186/s13229-017-0124-1. eCollection 2017.","Wang P","Mol Autism","2017","2017/03/22","PMC5357816","","10.1186/s13229-017-0124-1"
"14976444","Autism as early expression of catatonia","Dhossche DM.","Med Sci Monit. 2004 Mar;10(3):RA31-9. Epub 2004 Mar 1.","Dhossche DM","Med Sci Monit","2004","2004/02/21","","",""
"41334738","In Vivo Glx Measurements From GABA-Edited HERMES at 3 T Are Not Consistent With Those From Short-TE PRESS Across Scanners, Brain Regions, Diagnostic and Age Groups","Thomson AR, Hollestein V, Goodwin A, Fritz A, Oakley B, Murphy D, Bullock E, Demurie E, Loth E, Bussu G, Roeyers H, Yorke I, Buitelaar JK, Koziel J, Colomar L, Krol MA, Bowdler M, Herregods N, Aggensteiner P, Pullens P, Holt R, Falck-Ytter T, Charman T, Arichi T, Puts NA.","NMR Biomed. 2026 Jan;39(1):e70171. doi: 10.1002/nbm.70171.","Thomson AR","NMR Biomed","2026","2025/12/03","PMC12673632","","10.1002/nbm.70171"
"25938985","Viral-mediated Labeling and Transplantation of Medial Ganglionic Eminence (MGE) Cells for In Vivo Studies","Vogt D, Wu PR, Sorrells SF, Arnold C, Alvarez-Buylla A, Rubenstein JL.","J Vis Exp. 2015 Apr 23;(98):52740. doi: 10.3791/52740.","Vogt D","J Vis Exp","2015","2015/05/05","PMC4541591","","10.3791/52740"
"25919578","Relationship among Glutamine, γ-Aminobutyric Acid, and Social Cognition in Autism Spectrum Disorders","Cochran DM, Sikoglu EM, Hodge SM, Edden RA, Foley A, Kennedy DN, Moore CM, Frazier JA.","J Child Adolesc Psychopharmacol. 2015 May;25(4):314-22. doi: 10.1089/cap.2014.0112. Epub 2015 Apr 28.","Cochran DM","J Child Adolesc Psychopharmacol","2015","2015/04/29","PMC4442578","","10.1089/cap.2014.0112"
"41651092","Morphometric dissimilarity in association cortices linked to autism subtype with more severe symptoms","Jiang H, Rodriguez-Cruces R, Xie K, Kebets V, Wang Y, Weber CF, He Y, Kember J, Sweatman H, Tabuenca ZG, Poline JB, Bzdok D, Hong SJ, Bernhardt B, Chai X.","Neuroimage. 2026 Mar;328:121775. doi: 10.1016/j.neuroimage.2026.121775. Epub 2026 Feb 4.","Jiang H","Neuroimage","2026","2026/02/06","","","10.1016/j.neuroimage.2026.121775"
"35366058","Germline mosaicism of a missense variant in KCNC2 in a multiplex family with autism and epilepsy characterized by long-read sequencing","Mehinovic E, Gray T, Campbell M, Ekholm J, Wenger A, Rowell W, Grudo A, Grimwood J, Korlach J, Gurnett C, Constantino JN, Turner TN.","Am J Med Genet A. 2022 Jul;188(7):2071-2081. doi: 10.1002/ajmg.a.62743. Epub 2022 Apr 2.","Mehinovic E","Am J Med Genet A","2022","2022/04/02","PMC9197999","NIHMS1792681","10.1002/ajmg.a.62743"
"39337640","Cutting-Edge iPSC-Based Approaches in Studying Host-Microbe Interactions in Neuropsychiatric Disorders","Mihailovich M, Soković Bajić S, Dinić M, Đokić J, Živković M, Radojević D, Golić N.","Int J Mol Sci. 2024 Sep 21;25(18):10156. doi: 10.3390/ijms251810156.","Mihailovich M","Int J Mol Sci","2024","2024/09/28","PMC11432053","","10.3390/ijms251810156"
"31201320","Altered NMDAR signaling underlies autistic-like features in mouse models of CDKL5 deficiency disorder","Tang S, Terzic B, Wang IJ, Sarmiento N, Sizov K, Cui Y, Takano H, Marsh ED, Zhou Z, Coulter DA.","Nat Commun. 2019 Jun 14;10(1):2655. doi: 10.1038/s41467-019-10689-w.","Tang S","Nat Commun","2019","2019/06/16","PMC6572855","","10.1038/s41467-019-10689-w"
"31830809","Sexually Divergent Mortality and Partial Phenotypic Rescue After Gene Therapy in a Mouse Model of Dravet Syndrome","Niibori Y, Lee SJ, Minassian BA, Hampson DR.","Hum Gene Ther. 2020 Mar;31(5-6):339-351. doi: 10.1089/hum.2019.225. Epub 2020 Jan 16.","Niibori Y","Hum Gene Ther","2020","2019/12/14","PMC7087406","","10.1089/hum.2019.225"
"32929080","Presynaptic dysfunction in CASK-related neurodevelopmental disorders","Becker M, Mastropasqua F, Reising JP, Maier S, Ho ML, Rabkina I, Li D, Neufeld J, Ballenberger L, Myers L, Moritz V, Kele M, Wincent J, Willfors C, Sitnikov R, Herlenius E, Anderlid BM, Falk A, Bölte S, Tammimies K.","Transl Psychiatry. 2020 Sep 14;10(1):312. doi: 10.1038/s41398-020-00994-0.","Becker M","Transl Psychiatry","2020","2020/09/15","PMC7490425","","10.1038/s41398-020-00994-0"
"23642365","Directed differentiation and functional maturation of cortical interneurons from human embryonic stem cells","Maroof AM, Keros S, Tyson JA, Ying SW, Ganat YM, Merkle FT, Liu B, Goulburn A, Stanley EG, Elefanty AG, Widmer HR, Eggan K, Goldstein PA, Anderson SA, Studer L.","Cell Stem Cell. 2013 May 2;12(5):559-72. doi: 10.1016/j.stem.2013.04.008.","Maroof AM","Cell Stem Cell","2013","2013/05/07","PMC3681523","NIHMS470742","10.1016/j.stem.2013.04.008"
"17347796","Molecular epigenetics of Angelman syndrome","Lalande M, Calciano MA.","Cell Mol Life Sci. 2007 Apr;64(7-8):947-60. doi: 10.1007/s00018-007-6460-0.","Lalande M","Cell Mol Life Sci","2007","2007/03/10","PMC11136005","","10.1007/s00018-007-6460-0"
"30627633","Development of GABAergic Inputs Is Not Altered in Early Maturation of Adult Born Dentate Granule Neurons in Fragile X Mice","Remmers CL, Contractor A.","eNeuro. 2018 Dec 3;5(6):ENEURO.0137-18.2018. doi: 10.1523/ENEURO.0137-18.2018. eCollection 2018 Nov-Dec.","Remmers CL","eNeuro","2018","2019/01/11","PMC6325535","","10.1523/ENEURO.0137-18.2018"
"40867008","Directed and efficient generation of calretinin interneurons from human pluripotent stem cells","Du X, Qi R, Li C, Zhou W, Wang S, Wei S, Wu R, Yin Y, Li T, Zhu X.","Stem Cell Res Ther. 2025 Aug 27;16(1):465. doi: 10.1186/s13287-025-04603-z.","Du X","Stem Cell Res Ther","2025","2025/08/27","PMC12392484","","10.1186/s13287-025-04603-z"
"37142904","Economic Evaluation of anti-epileptic Medicines for Autistic Children with Epilepsy","Tinelli M M, Roddy A, Knapp M, Arango C, Mendez MA, Cusack J, Murphy D, Canitano R, Oakley B, Quoidbach V.","J Autism Dev Disord. 2024 Jul;54(7):2733-2741. doi: 10.1007/s10803-023-05941-8. Epub 2023 May 4.","Tinelli M M","J Autism Dev Disord","2024","2023/05/04","PMC11286621","","10.1007/s10803-023-05941-8"
"30541142","Altered sleep architecture, rapid eye movement sleep, and neural oscillation in a mouse model of human chromosome 16p11.2 microdeletion","Lu HC, Pollack H, Lefante JJ, Mills AA, Tian D.","Sleep. 2019 Mar 1;42(3):zsy253. doi: 10.1093/sleep/zsy253.","Lu HC","Sleep","2019","2018/12/13","PMC7850008","","10.1093/sleep/zsy253"
"41912527","Targeting notch signaling to restore neural development and behavior in mouse models of ASD","Hanno Y, Nakanishi M, Takase A, Nomura J, Tanaka M, Iida Y, Tanaka M, Hosokawa H, Ito M, Mikami K, Hozumi K, Miyoshi G, Takumi T, Iijima T.","Nat Commun. 2026 Mar 30;17(1):2587. doi: 10.1038/s41467-026-70321-6.","Hanno Y","Nat Commun","2026","2026/03/30","PMC13036009","","10.1038/s41467-026-70321-6"
