PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"35628394","Lifelong Exposure to a Low-Dose of the Glyphosate-Based Herbicide RoundUp(®) Causes Intestinal Damage, Gut Dysbiosis, and Behavioral Changes in Mice","Del Castilo I, Neumann AS, Lemos FS, De Bastiani MA, Oliveira FL, Zimmer ER, Rêgo AM, Hardoim CCP, Antunes LCM, Lara FA, Figueiredo CP, Clarke JR.","Int J Mol Sci. 2022 May 17;23(10):5583. doi: 10.3390/ijms23105583.","Del Castilo I","Int J Mol Sci","2022","2022/05/28","PMC9146949","","10.3390/ijms23105583"
"37834001","The Protective Role of Oleuropein Aglycone against Pesticide-Induced Toxicity in a Human Keratinocytes Cell Model","Leri M, Vasarri M, Barletta E, Schiavone N, Bergonzi MC, Bucciantini M, Degl'Innocenti D.","Int J Mol Sci. 2023 Sep 26;24(19):14553. doi: 10.3390/ijms241914553.","Leri M","Int J Mol Sci","2023","2023/10/14","PMC10572371","","10.3390/ijms241914553"
"37432408","Pharmacological Activity of Flavonoid Quercetin and Its Therapeutic Potential in Testicular Injury","Zhang X, Tang Y, Lu G, Gu J.","Nutrients. 2023 May 8;15(9):2231. doi: 10.3390/nu15092231.","Zhang X","Nutrients","2023","2023/07/11","PMC10181015","","10.3390/nu15092231"
"40949191","Exploring Fungal Biodegradation Pathways of 2,4-D: Enzymatic Mechanisms, Synergistic Actions, and Environmental Applications","Barros do Nascimento AC, Nhampossa NA, Félix TP, Itabaiana I Jr, do Nascimento RP.","ACS Omega. 2025 Aug 25;10(35):39398-39414. doi: 10.1021/acsomega.5c05161. eCollection 2025 Sep 9.","Barros do Nascimento AC","ACS Omega","2025","2025/09/15","PMC12423865","","10.1021/acsomega.5c05161"
"41302903","The Effects of Silver and Potassium Iodide on Honey Bee (Apis mellifera) Learning","Wincheski RJ, Mathews T, Wells H, Sheaff RJ, Anderson LA, Grice JW, Abramson CI.","Insects. 2025 Nov 12;16(11):1157. doi: 10.3390/insects16111157.","Wincheski RJ","Insects","2025","2025/11/27","PMC12653208","","10.3390/insects16111157"
"28198206","Nitraria retusa fruit prevents penconazole-induced kidney injury in adult rats through modulation of oxidative stress and histopathological changes","Chaâbane M, Koubaa M, Soudani N, Elwej A, Grati M, Jamoussi K, Boudawara T, Ellouze Chaabouni S, Zeghal N.","Pharm Biol. 2017 Dec;55(1):1061-1073. doi: 10.1080/13880209.2016.1278455.","Chaâbane M","Pharm Biol","2017","2017/02/16","PMC6130529","","10.1080/13880209.2016.1278455"
"40155766","The relationship between urinary glyphosate and all-cause and specific-cause mortality: a prospective study","Chen Y, Wu Z, Li M, Wu Y.","Sci Rep. 2025 Mar 28;15(1):10759. doi: 10.1038/s41598-025-95139-y.","Chen Y","Sci Rep","2025","2025/03/29","PMC11953284","","10.1038/s41598-025-95139-y"
"28374158","Glyphosate toxicity and carcinogenicity: a review of the scientific basis of the European Union assessment and its differences with IARC","Tarazona JV, Court-Marques D, Tiramani M, Reich H, Pfeil R, Istace F, Crivellente F.","Arch Toxicol. 2017 Aug;91(8):2723-2743. doi: 10.1007/s00204-017-1962-5. Epub 2017 Apr 3.","Tarazona JV","Arch Toxicol","2017","2017/04/05","PMC5515989","","10.1007/s00204-017-1962-5"
"39195691","Mixtures of Micro and Nanoplastics and Contaminants of Emerging Concern in Environment: What We Know about Their Toxicological Effects","Bastante-Rabadán M, Boltes K.","Toxics. 2024 Aug 13;12(8):589. doi: 10.3390/toxics12080589.","Bastante-Rabadán M","Toxics","2024","2024/08/28","PMC11359687","","10.3390/toxics12080589"
"34540831","Human Embryos, Induced Pluripotent Stem Cells, and Organoids: Models to Assess the Effects of Environmental Plastic Pollution","Miloradovic D, Pavlovic D, Jankovic MG, Nikolic S, Papic M, Milivojevic N, Stojkovic M, Ljujic B.","Front Cell Dev Biol. 2021 Sep 3;9:709183. doi: 10.3389/fcell.2021.709183. eCollection 2021.","Miloradovic D","Front Cell Dev Biol","2021","2021/09/20","PMC8446652","","10.3389/fcell.2021.709183"
"40091751","A systematic review/meta-analysis of xenobiotics in apple products highlights lack of compliance with European Food Safety Authority Regulation","Noel A, Guéant-Rodriguez RM, Cachard O, Kouche SE, Graindorge PH, Wanny NE, Alpers DH, Grova N, Guéant JL.","Compr Rev Food Sci Food Saf. 2025 Mar;24(2):e70153. doi: 10.1111/1541-4337.70153.","Noel A","Compr Rev Food Sci Food Saf","2025","2025/03/17","PMC11911976","","10.1111/1541-4337.70153"
"38890925","Glyphosate as a Food Contaminant: Main Sources, Detection Levels, and Implications for Human and Public Health","de Morais Valentim JMB, Coradi C, Viana NP, Fagundes TR, Micheletti PL, Gaboardi SC, Fadel B, Pizzatti L, Candiotto LZP, Panis C.","Foods. 2024 May 28;13(11):1697. doi: 10.3390/foods13111697.","de Morais Valentim JMB","Foods","2024","2024/06/19","PMC11171990","","10.3390/foods13111697"
"40558866","Neurotoxic Effects of Pesticides: Implications for Neurodegenerative and Neurobehavioral Disorders","Botnaru AA, Lupu A, Morariu PC, Jităreanu A, Nedelcu AH, Morariu BA, Anton E, Di Gioia ML, Lupu VV, Dragostin OM, Vieriu M, Morariu ID.","J Xenobiot. 2025 Jun 1;15(3):83. doi: 10.3390/jox15030083.","Botnaru AA","J Xenobiot","2025","2025/06/25","PMC12193934","","10.3390/jox15030083"
"37681856","Mitochondria in the Spotlight: C. elegans as a Model Organism to Evaluate Xenobiotic-Induced Dysfunction","Martins AC, Virgolini MB, Ávila DS, Scharf P, Li J, Tinkov AA, Skalny AV, Bowman AB, Rocha JBT, Aschner M.","Cells. 2023 Aug 22;12(17):2124. doi: 10.3390/cells12172124.","Martins AC","Cells","2023","2023/09/08","PMC10486742","","10.3390/cells12172124"
"37368599","Triazine Herbicide and NPK Fertilizer Exposure: Accumulation of Heavy Metals and Rare Earth Elements, Effects on Cuticle Melanization, and Immunocompetence in the Model Species Tenebrio molitor","Naccarato A, Vommaro ML, Amico D, Sprovieri F, Pirrone N, Tagarelli A, Giglio A.","Toxics. 2023 Jun 1;11(6):499. doi: 10.3390/toxics11060499.","Naccarato A","Toxics","2023","2023/06/27","PMC10300948","","10.3390/toxics11060499"
"36187965","Contribution of insect gut microbiota and their associated enzymes in insect physiology and biodegradation of pesticides","Jaffar S, Ahmad S, Lu Y.","Front Microbiol. 2022 Sep 14;13:979383. doi: 10.3389/fmicb.2022.979383. eCollection 2022.","Jaffar S","Front Microbiol","2022","2022/10/03","PMC9516005","","10.3389/fmicb.2022.979383"
"38188093","Metabolites in the regulatory risk assessment of pesticides in the EU","Pelkonen O, Abass K, Parra Morte JM, Panzarea M, Testai E, Rudaz S, Louisse J, Gundert-Remy U, Wolterink G, Jean-Lou Cm D, Coecke S, Bernasconi C.","Front Toxicol. 2023 Dec 19;5:1304885. doi: 10.3389/ftox.2023.1304885. eCollection 2023.","Pelkonen O","Front Toxicol","2023","2024/01/08","PMC10770266","","10.3389/ftox.2023.1304885"
"31861431","A Systematic Review of Organic Versus Conventional Food Consumption: Is There a Measurable Benefit on Human Health?","Vigar V, Myers S, Oliver C, Arellano J, Robinson S, Leifert C.","Nutrients. 2019 Dec 18;12(1):7. doi: 10.3390/nu12010007.","Vigar V","Nutrients","2019","2019/12/22","PMC7019963","","10.3390/nu12010007"
"35562999","Toxic Effects of Glyphosate on the Nervous System: A Systematic Review","Costas-Ferreira C, Durán R, Faro LRF.","Int J Mol Sci. 2022 Apr 21;23(9):4605. doi: 10.3390/ijms23094605.","Costas-Ferreira C","Int J Mol Sci","2022","2022/05/14","PMC9101768","","10.3390/ijms23094605"
"","ISEE Young Rennes 2024 Abstracts","","Environ Epidemiol. 2024 Sep 16;8(5 Suppl 1):e327. doi: 10.1097/EE9.0000000000000327. eCollection 2024 Oct.","","Environ Epidemiol","2024","","PMC11409641","","10.1097/EE9.0000000000000327"
"24678255","Glyphosate, pathways to modern diseases II: Celiac sprue and gluten intolerance","Samsel A, Seneff S.","Interdiscip Toxicol. 2013 Dec;6(4):159-84. doi: 10.2478/intox-2013-0026.","Samsel A","Interdiscip Toxicol","2013","2014/03/29","PMC3945755","","10.2478/intox-2013-0026"
"35453610","Estradiol and Estrogen-like Alternative Therapies in Use: The Importance of the Selective and Non-Classical Actions","Farkas S, Szabó A, Hegyi AE, Török B, Fazekas CL, Ernszt D, Kovács T, Zelena D.","Biomedicines. 2022 Apr 6;10(4):861. doi: 10.3390/biomedicines10040861.","Farkas S","Biomedicines","2022","2022/04/23","PMC9029610","","10.3390/biomedicines10040861"
"40508200","From Chromosomal Aberrations to Transcriptome Analysis: Four Decades of Research in Bivalve Genotoxicity","Khatir Z, Leitão A.","Int J Mol Sci. 2025 Jun 4;26(11):5389. doi: 10.3390/ijms26115389.","Khatir Z","Int J Mol Sci","2025","2025/06/13","PMC12156399","","10.3390/ijms26115389"
"37384557","Glyphosate Separating and Sensing for Precision Agriculture and Environmental Protection in the Era of Smart Materials","Mazuryk J, Klepacka K, Kutner W, Sharma PS.","Environ Sci Technol. 2023 Jul 11;57(27):9898-9924. doi: 10.1021/acs.est.3c01269. Epub 2023 Jun 29.","Mazuryk J","Environ Sci Technol","2023","2023/06/29","PMC10339735","","10.1021/acs.est.3c01269"
"39733798","Gut Microbiota: An Important Participant in Childhood Obesity","Luo Y, Li M, Luo D, Tang B.","Adv Nutr. 2025 Feb;16(2):100362. doi: 10.1016/j.advnut.2024.100362. Epub 2024 Dec 28.","Luo Y","Adv Nutr","2025","2024/12/29","PMC11786877","","10.1016/j.advnut.2024.100362"
"39787587","Leveraging Administrative Health Databases to Address Health Challenges in Farming Populations: Scoping Review and Bibliometric Analysis (1975-2024)","Petit P, Vuillerme N.","JMIR Public Health Surveill. 2025 Jan 9;11:e62939. doi: 10.2196/62939.","Petit P","JMIR Public Health Surveill","2025","2025/01/09","PMC11757986","","10.2196/62939"
"","The 7th Congress of Biophysicists of Russia - conference proceedings: Abstracts","","Biophys Rev. 2023 Oct 11;15(5):1425-861. doi: 10.1007/s12551-023-01150-w. eCollection 2023 Oct.","","Biophys Rev","2023","","PMC10643713","","10.1007/s12551-023-01150-w"
"39513787","Emerging Nanomaterials for Drinking Water Purification: A New Era of Water Treatment Technology","Elhenawy S, Khraisheh M, AlMomani F, Al-Ghouti M, Selvaraj R, Al-Muhtaseb A.","Nanomaterials (Basel). 2024 Oct 25;14(21):1707. doi: 10.3390/nano14211707.","Elhenawy S","Nanomaterials (Basel)","2024","2024/11/08","PMC11547847","","10.3390/nano14211707"
"","20th IUPAB International Congress, 45th SBBf Congress and 50th Annual Meeting of SBBq: Poster Abstracts","","Biophys Rev. 2021 Oct 28;13(6):1283-472. doi: 10.1007/s12551-021-00845-2. eCollection 2021 Dec.","","Biophys Rev","2021","","PMC8551951","","10.1007/s12551-021-00845-2"
"","Environmental and Occupational Health","Tulchinsky TH, Varavikova EA.","The New Public Health. 2014:471-533. doi: 10.1016/B978-0-12-415766-8.00009-4. Epub 2014 Oct 10.","Tulchinsky THVaravikova EA","The New Public Health","2014","","PMC7170206","","10.1016/B978-0-12-415766-8.00009-4"
"","Posters","","FEBS Open Bio. 2025 Jul 29;15(Suppl 2):67-527. doi: 10.1002/2211-5463.70071. eCollection 2025 Jul.","","FEBS Open Bio","2025","","PMC12307969","","10.1002/2211-5463.70071"
"34783606","Emerging technologies and their impact on regulatory science","Anklam E, Bahl MI, Ball R, Beger RD, Cohen J, Fitzpatrick S, Girard P, Halamoda-Kenzaoui B, Hinton D, Hirose A, Hoeveler A, Honma M, Hugas M, Ishida S, Kass GE, Kojima H, Krefting I, Liachenko S, Liu Y, Masters S, Marx U, McCarthy T, Mercer T, Patri A, Pelaez C, Pirmohamed M, Platz S, Ribeiro AJ, Rodricks JV, Rusyn I, Salek RM, Schoonjans R, Silva P, Svendsen CN, Sumner S, Sung K, Tagle D, Tong L, Tong W, Eijnden-van-Raaij JVD, Vary N, Wang T, Waterton J, Wang M, Wen H, Wishart D, Yuan Y, Slikker W Jr.","Exp Biol Med (Maywood). 2022 Jan;247(1):1-75. doi: 10.1177/15353702211052280. Epub 2021 Nov 16.","Anklam E","Exp Biol Med (Maywood)","2022","2021/11/16","PMC8749227","","10.1177/15353702211052280"
"","Posters","","FEBS Open Bio. 2024 Jun 26;14(Suppl 2):92-516. doi: 10.1002/2211-5463.13837. eCollection 2024 Jun.","","FEBS Open Bio","2024","","PMC11208286","","10.1002/2211-5463.13837"
"39100921","What are the 100 most cited fungal genera?","Bhunjun CS, Chen YJ, Phukhamsakda C, Boekhout T, Groenewald JZ, McKenzie EHC, Francisco EC, Frisvad JC, Groenewald M, Hurdeal VG, Luangsa-Ard J, Perrone G, Visagie CM, Bai FY, Błaszkowski J, Braun U, de Souza FA, de Queiroz MB, Dutta AK, Gonkhom D, Goto BT, Guarnaccia V, Hagen F, Houbraken J, Lachance MA, Li JJ, Luo KY, Magurno F, Mongkolsamrit S, Robert V, Roy N, Tibpromma S, Wanasinghe DN, Wang DQ, Wei DP, Zhao CL, Aiphuk W, Ajayi-Oyetunde O, Arantes TD, Araujo JC, Begerow D, Bakhshi M, Barbosa RN, Behrens FH, Bensch K, Bezerra JDP, Bilański P, Bradley CA, Bubner B, Burgess TI, Buyck B, Čadež N, Cai L, Calaça FJS, Campbell LJ, Chaverri P, Chen YY, Chethana KWT, Coetzee B, Costa MM, Chen Q, Custódio FA, Dai YC, Damm U, Santiago ALCMA, De Miccolis Angelini RM, Dijksterhuis J, Dissanayake AJ, Doilom M, Dong W, Álvarez-Duarte E, Fischer M, Gajanayake AJ, Gené J, Gomdola D, Gomes AAM, Hausner G, He MQ, Hou L, Iturrieta-González I, Jami F, Jankowiak R, Jayawardena RS, Kandemir H, Kiss L, Kobmoo N, Kowalski T, Landi L, Lin CG, Liu JK, Liu XB, Loizides M, Luangharn T, Maharachchikumbura SSN, Mkhwanazi GJM, Manawasinghe IS, Marin-Felix Y, McTaggart AR, Moreau PA, Morozova OV, et al.","Stud Mycol. 2024 Jul;108:1-411. doi: 10.3114/sim.2024.108.01. Epub 2024 Jul 15.","Bhunjun CS","Stud Mycol","2024","2024/08/05","PMC11293126","","10.3114/sim.2024.108.01"
"","Posters","","FEBS Open Bio. 2023 Jun 28;13(Suppl 2):61-258. doi: 10.1002/2211-5463.13646. eCollection 2023 Jul.","","FEBS Open Bio","2023","","PMC10300527","","10.1002/2211-5463.13646"
"","2017 Peripheral Nerve Society Meeting July 8–12, 2017 Sitges, Barcelona, Spain","","J Peripher Nerv Syst. 2017 Sep;22(3):226-414. doi: 10.1111/jns.12225. Epub 2017 Jun 22.","","J Peripher Nerv Syst","2017","","PMC7166380","","10.1111/jns.12225"
"","Abstracts from the 56th European Society of Human Genetics (ESHG) Conference: Hybrid Posters","","Eur J Hum Genet. 2024 Jan;32(Suppl 1):349-795. doi: 10.1038/s41431-023-01482-x. Epub 2024 Jan 4.","","Eur J Hum Genet","2024","","PMC10772074","","10.1038/s41431-023-01482-x"
"41155135","Neurochemical Remodelling of the Enteric Nervous System Neurons in the Porcine Jejunum Following Low-Dose Glyphosate Exposure","Palus K, Karpiesiuk A, Jana B.","Int J Mol Sci. 2025 Oct 10;26(20):9840. doi: 10.3390/ijms26209840.","Palus K","Int J Mol Sci","2025","2025/10/29","PMC12564263","","10.3390/ijms26209840"
"38632282","Glyphosate-induced changes in the expression of galanin and GALR1, GALR2 and GALR3 receptors in the porcine small intestine wall","Palus K, Chmielewska-Krzesińska M, Jana B, Całka J.","Sci Rep. 2024 Apr 17;14(1):8905. doi: 10.1038/s41598-024-59581-8.","Palus K","Sci Rep","2024","2024/04/17","PMC11024183","","10.1038/s41598-024-59581-8"
"38488555","Glyphosate as a direct or indirect activator of pro-inflammatory signaling and cognitive impairment","Izumi Y, O'Dell KA, Zorumski CF.","Neural Regen Res. 2024 Oct 1;19(10):2212-2218. doi: 10.4103/1673-5374.391331. Epub 2023 Dec 21.","Izumi Y","Neural Regen Res","2024","2024/03/15","PMC11034589","","10.4103/1673-5374.391331"
"40873538","Pre and postnatal exposure to glyphosate-based herbicides and potential neurodevelopmental outcomes: a systematic review of animal and epidemiological studies","Dos Santos NR, Bah HAF, Gomes-Júnior EA, Martinez VO, Costa DO, Pires EM, Menezes-Filho JA.","Toxicol Res. 2025 May 9;41(5):417-436. doi: 10.1007/s43188-025-00294-z. eCollection 2025 Sep.","Dos Santos NR","Toxicol Res","2025","2025/08/28","PMC12379203","","10.1007/s43188-025-00294-z"
"37493357","Urinary Glyphosate Concentrations among Pregnant Participants in a Randomized, Crossover Trial of Organic and Conventional Diets","Hyland C, Spivak M, Sheppard L, Lanphear BP, Antoniou M, Ospina M, Calafat AM, Curl CL.","Environ Health Perspect. 2023 Jul;131(7):77005. doi: 10.1289/EHP12155. Epub 2023 Jul 26.","Hyland C","Environ Health Perspect","2023","2023/07/26","PMC10370340","","10.1289/EHP12155"
"41104042","The microbiota-gut-brain axis in mental and neurodegenerative disorders: opportunities for prevention and intervention","Yassin LK, Skrabulyte-Barbulescu J, Alshamsi SH, Saeed S, Alkuwaiti SH, Almazrouei S, Alnuaimi A, BaniYas S, Aldhaheri D, Alderei M, Shehab S, Hamad MIK.","Front Aging Neurosci. 2025 Oct 1;17:1667448. doi: 10.3389/fnagi.2025.1667448. eCollection 2025.","Yassin LK","Front Aging Neurosci","2025","2025/10/17","PMC12521449","","10.3389/fnagi.2025.1667448"
"35897073","Glyphosate infiltrates the brain and increases pro-inflammatory cytokine TNFα: implications for neurodegenerative disorders","Winstone JK, Pathak KV, Winslow W, Piras IS, White J, Sharma R, Huentelman MJ, Pirrotte P, Velazquez R.","J Neuroinflammation. 2022 Jul 28;19(1):193. doi: 10.1186/s12974-022-02544-5.","Winstone JK","J Neuroinflammation","2022","2022/07/27","PMC9331154","","10.1186/s12974-022-02544-5"
"35356729","Is the Use of Glyphosate in Modern Agriculture Resulting in Increased Neuropsychiatric Conditions Through Modulation of the Gut-brain-microbiome Axis?","Barnett JA, Bandy ML, Gibson DL.","Front Nutr. 2022 Mar 8;9:827384. doi: 10.3389/fnut.2022.827384. eCollection 2022.","Barnett JA","Front Nutr","2022","2022/03/31","PMC8959108","","10.3389/fnut.2022.827384"
"33504065","The Immunopathogenesis of Alzheimer's Disease Is Related to the Composition of Gut Microbiota","Leblhuber F, Ehrlich D, Steiner K, Geisler S, Fuchs D, Lanser L, Kurz K.","Nutrients. 2021 Jan 25;13(2):361. doi: 10.3390/nu13020361.","Leblhuber F","Nutrients","2021","2021/01/28","PMC7912578","","10.3390/nu13020361"
"35252248","Role-Playing Between Environmental Pollutants and Human Gut Microbiota: A Complex Bidirectional Interaction","Giambò F, Costa C, Teodoro M, Fenga C.","Front Med (Lausanne). 2022 Feb 16;9:810397. doi: 10.3389/fmed.2022.810397. eCollection 2022.","Giambò F","Front Med (Lausanne)","2022","2022/03/07","PMC8888443","","10.3389/fmed.2022.810397"
"25024897","Diminished brain resilience syndrome: A modern day neurological pathology of increased susceptibility to mild brain trauma, concussion, and downstream neurodegeneration","Morley WA, Seneff S.","Surg Neurol Int. 2014 Jun 18;5:97. doi: 10.4103/2152-7806.134731. eCollection 2014.","Morley WA","Surg Neurol Int","2014","2014/07/16","PMC4093745","","10.4103/2152-7806.134731"
"37159850","Applications of a powerful model organism Caenorhabditis elegans to study the neurotoxicity induced by heavy metals and pesticides","Melnikov K, Kucharíková S, Bárdyová Z, Botek N, Kaiglová A.","Physiol Res. 2023 Apr 30;72(2):149-166. doi: 10.33549/physiolres.934977.","Melnikov K","Physiol Res","2023","2023/05/09","PMC10226405","","10.33549/physiolres.934977"
"40312370","Gut microbiota and their influence in brain cancer milieu","BharathwajChetty B, Kumar A, Deevi P, Abbas M, Alqahtani A, Liang L, Sethi G, Liu L, Kunnumakkara AB.","J Neuroinflammation. 2025 May 1;22(1):129. doi: 10.1186/s12974-025-03434-2.","BharathwajChetty B","J Neuroinflammation","2025","2025/05/01","PMC12046817","","10.1186/s12974-025-03434-2"
"36235622","Does the Gut Microbial Metabolome Really Matter? The Connection between GUT Metabolome and Neurological Disorders","Marć MA, Jastrząb R, Mytych J.","Nutrients. 2022 Sep 24;14(19):3967. doi: 10.3390/nu14193967.","Marć MA","Nutrients","2022","2022/10/14","PMC9571089","","10.3390/nu14193967"
"38398873","Between Dysbiosis, Maternal Immune Activation and Autism: Is There a Common Pathway?","Suprunowicz M, Tomaszek N, Urbaniak A, Zackiewicz K, Modzelewski S, Waszkiewicz N.","Nutrients. 2024 Feb 16;16(4):549. doi: 10.3390/nu16040549.","Suprunowicz M","Nutrients","2024","2024/02/24","PMC10891846","","10.3390/nu16040549"
"35016706","Maternal and early life exposures and their potential to influence development of the microbiome","Bolte EE, Moorshead D, Aagaard KM.","Genome Med. 2022 Jan 11;14(1):4. doi: 10.1186/s13073-021-01005-7.","Bolte EE","Genome Med","2022","2022/01/12","PMC8751292","","10.1186/s13073-021-01005-7"
"35208851","Probiotics, Prebiotics, and Phytogenic Substances for Optimizing Gut Health in Poultry","Shehata AA, Yalçın S, Latorre JD, Basiouni S, Attia YA, Abd El-Wahab A, Visscher C, El-Seedi HR, Huber C, Hafez HM, Eisenreich W, Tellez-Isaias G.","Microorganisms. 2022 Feb 8;10(2):395. doi: 10.3390/microorganisms10020395.","Shehata AA","Microorganisms","2022","2022/02/25","PMC8877156","","10.3390/microorganisms10020395"
"40394204","The gut-brain axis in early Parkinson's disease: from prodrome to prevention","Oliver PJ, Civitelli L, Hu MT.","J Neurol. 2025 May 21;272(6):413. doi: 10.1007/s00415-025-13138-5.","Oliver PJ","J Neurol","2025","2025/05/20","PMC12092510","","10.1007/s00415-025-13138-5"
"34850242","The Effects of Benoxacor on the Liver and Gut Microbiome of C57BL/6 Mice","Simonsen D, Cady N, Zhang C, Shrode RL, McCormick ML, Spitz DR, Chimenti MS, Wang K, Mangalam A, Lehmler HJ.","Toxicol Sci. 2022 Feb 28;186(1):102-117. doi: 10.1093/toxsci/kfab142.","Simonsen D","Toxicol Sci","2022","2021/12/01","PMC9019840","","10.1093/toxsci/kfab142"
"40687580","Unlocking the dual healing powers of plant-based metallic nanoparticles: managing diabetes and tackling male infertility challenges","Siddiqa A, Qureshi R, Yasmin G, Rafique S, Zafar NU, Hussain CS, Rehman SU, Naheed N.","Front Endocrinol (Lausanne). 2025 Jul 4;16:1482127. doi: 10.3389/fendo.2025.1482127. eCollection 2025.","Siddiqa A","Front Endocrinol (Lausanne)","2025","2025/07/21","PMC12270872","","10.3389/fendo.2025.1482127"
"33377661","Deceptology in cancer and vaccine sciences: Seeds of immune destruction-mini electric shocks in mitochondria: Neuroplasticity-electrobiology of response profiles and increased induced diseases in four generations - A hypothesis","Khatami M.","Clin Transl Med. 2020 Dec;10(8):e215. doi: 10.1002/ctm2.215.","Khatami M","Clin Transl Med","2020","2020/12/30","PMC7749544","","10.1002/ctm2.215"
"34299291","Hidden Role of Gut Microbiome Dysbiosis in Schizophrenia: Antipsychotics or Psychobiotics as Therapeutics?","Munawar N, Ahsan K, Muhammad K, Ahmad A, Anwar MA, Shah I, Al Ameri AK, Al Mughairbi F.","Int J Mol Sci. 2021 Jul 18;22(14):7671. doi: 10.3390/ijms22147671.","Munawar N","Int J Mol Sci","2021","2021/07/24","PMC8307070","","10.3390/ijms22147671"
"36834709","Type I Diabetes Pathoetiology and Pathophysiology: Roles of the Gut Microbiome, Pancreatic Cellular Interactions, and the 'Bystander' Activation of Memory CD8(+) T Cells","Anderson G.","Int J Mol Sci. 2023 Feb 7;24(4):3300. doi: 10.3390/ijms24043300.","Anderson G","Int J Mol Sci","2023","2023/02/25","PMC9964837","","10.3390/ijms24043300"
"40332597","A tiered next-generation risk assessment framework integrating toxicokinetics and NAM-based toxicodynamics: ""proof of concept"" case study using pyrethroids","Fernandez-Agudo A, Tarazona JV.","Arch Toxicol. 2025 Jul;99(7):2759-2781. doi: 10.1007/s00204-025-04045-9. Epub 2025 May 7.","Fernandez-Agudo A","Arch Toxicol","2025","2025/05/07","PMC12198285","","10.1007/s00204-025-04045-9"
"41439238","The microbial strategies for the management of chemical pesticides: A comprehensive review","Kumar A, Solanki MK, Kumar M, Kaushik A, Arya A, Saikia M, Gaur VK, Singh RP, Singh SK, Singh VK, Dufossé L.","Curr Res Microb Sci. 2025 Nov 23;10:100519. doi: 10.1016/j.crmicr.2025.100519. eCollection 2026.","Kumar A","Curr Res Microb Sci","2025","2025/12/24","PMC12719082","","10.1016/j.crmicr.2025.100519"
"37815239","The role of the veterinary diagnostic toxicologist in apiary health","Bischoff K, Moiseff J.","J Vet Diagn Invest. 2023 Nov;35(6):597-616. doi: 10.1177/10406387231203965. Epub 2023 Oct 10.","Bischoff K","J Vet Diagn Invest","2023","2023/10/10","PMC10621547","","10.1177/10406387231203965"
"35908584","An expert-driven literature review of ""negative"" chemicals for developmental neurotoxicity (DNT) in vitro assay evaluation","Martin MM, Baker NC, Boyes WK, Carstens KE, Culbreth ME, Gilbert ME, Harrill JA, Nyffeler J, Padilla S, Friedman KP, Shafer TJ.","Neurotoxicol Teratol. 2022 Sep-Oct;93:107117. doi: 10.1016/j.ntt.2022.107117. Epub 2022 Jul 29.","Martin MM","Neurotoxicol Teratol","2022","2022/07/31","PMC12006915","NIHMS1951532","10.1016/j.ntt.2022.107117"
"40867719","Organic Edible Insects-What Would It Take?","Zanzot A, Copelotti E, Sezzi E, Mancini S.","Animals (Basel). 2025 Aug 14;15(16):2393. doi: 10.3390/ani15162393.","Zanzot A","Animals (Basel)","2025","2025/08/28","PMC12383037","","10.3390/ani15162393"
"37340511","Parkinson's disease: Are gut microbes involved?","Omotosho AO, Tajudeen YA, Oladipo HJ, Yusuff SI, AbdulKadir M, Muili AO, Egbewande OM, Yusuf RO, Faniran ZO, Afolabi AO, El-Sherbini MS.","Brain Behav. 2023 Aug;13(8):e3130. doi: 10.1002/brb3.3130. Epub 2023 Jun 20.","Omotosho AO","Brain Behav","2023","2023/06/20","PMC10454343","","10.1002/brb3.3130"
"38552609","Embracing cancer complexity: Hallmarks of systemic disease","Swanton C, Bernard E, Abbosh C, André F, Auwerx J, Balmain A, Bar-Sagi D, Bernards R, Bullman S, DeGregori J, Elliott C, Erez A, Evan G, Febbraio MA, Hidalgo A, Jamal-Hanjani M, Joyce JA, Kaiser M, Lamia K, Locasale JW, Loi S, Malanchi I, Merad M, Musgrave K, Patel KJ, Quezada S, Wargo JA, Weeraratna A, White E, Winkler F, Wood JN, Vousden KH, Hanahan D.","Cell. 2024 Mar 28;187(7):1589-1616. doi: 10.1016/j.cell.2024.02.009.","Swanton C","Cell","2024","2024/03/29","PMC12077170","NIHMS2076024","10.1016/j.cell.2024.02.009"
"34176071","Biological responses in pesticide exposed lizards (Podarcis siculus)","Simbula G, Moltedo G, Catalano B, Martuccio G, Sebbio C, Onorati F, Stellati L, Bissattini AM, Vignoli L.","Ecotoxicology. 2021 Aug;30(6):1017-1028. doi: 10.1007/s10646-021-02440-3. Epub 2021 Jun 26.","Simbula G","Ecotoxicology","2021","2021/06/27","PMC8295152","","10.1007/s10646-021-02440-3"
"35456757","Varied Composition and Underlying Mechanisms of Gut Microbiome in Neuroinflammation","Farooq RK, Alamoudi W, Alhibshi A, Rehman S, Sharma AR, Abdulla FA.","Microorganisms. 2022 Mar 25;10(4):705. doi: 10.3390/microorganisms10040705.","Farooq RK","Microorganisms","2022","2022/04/23","PMC9032006","","10.3390/microorganisms10040705"
"30823414","Autism Spectrum Disorders and the Gut Microbiota","Fattorusso A, Di Genova L, Dell'Isola GB, Mencaroni E, Esposito S.","Nutrients. 2019 Feb 28;11(3):521. doi: 10.3390/nu11030521.","Fattorusso A","Nutrients","2019","2019/03/03","PMC6471505","","10.3390/nu11030521"
